seed,fold_id,method_name,epoch,step,term_name,weight,raw_loss,weighted_loss,count,status
17,leave_one_view_out__fold01,chronaris,6,1,chronaris_physical_consistency,0.0,10.986369132995605,0.0,5,scheduled_zero_or_unavailable
17,leave_one_view_out__fold01,chronaris,6,1,chronaris_causal_direction,0.0,0.09875743836164474,0.0,2313,scheduled_zero_or_unavailable
17,leave_one_view_out__fold01,chronaris,7,1,chronaris_continuous_alignment,0.0,0.04206784814596176,0.0,2282,scheduled_zero_or_unavailable
17,leave_one_view_out__fold01,chronaris,7,1,chronaris_physical_consistency,0.0,0.8393142819404602,0.0,5,scheduled_zero_or_unavailable
17,leave_one_view_out__fold01,chronaris,7,1,chronaris_causal_direction,0.0,0.0986769050359726,0.0,2282,scheduled_zero_or_unavailable
17,leave_one_view_out__fold01,chronaris,8,1,chronaris_continuous_alignment,0.0,0.041280582547187805,0.0,2124,scheduled_zero_or_unavailable
17,leave_one_view_out__fold01,chronaris,8,1,chronaris_physical_consistency,0.0,179.07293701171875,0.0,5,scheduled_zero_or_unavailable
17,leave_one_view_out__fold01,chronaris,8,1,chronaris_causal_direction,0.0,0.09853106737136841,0.0,2124,scheduled_zero_or_unavailable
17,leave_one_view_out__fold01,chronaris,9,1,chronaris_continuous_alignment,0.0,0.04237215593457222,0.0,2277,scheduled_zero_or_unavailable
17,leave_one_view_out__fold01,chronaris,9,1,chronaris_physical_consistency,0.0,0.47695788741111755,0.0,5,scheduled_zero_or_unavailable
17,leave_one_view_out__fold01,chronaris,9,1,chronaris_causal_direction,0.0,0.09837820380926132,0.0,2277,scheduled_zero_or_unavailable
17,leave_one_view_out__fold01,chronaris,10,1,chronaris_continuous_alignment,0.0,0.04326504096388817,0.0,2477,scheduled_zero_or_unavailable
17,leave_one_view_out__fold01,chronaris,10,1,chronaris_physical_consistency,0.0,1.2415297031402588,0.0,5,scheduled_zero_or_unavailable
17,leave_one_view_out__fold01,chronaris,10,1,chronaris_causal_direction,0.0,0.09866546839475632,0.0,2477,scheduled_zero_or_unavailable
17,leave_one_view_out__fold01,chronaris,11,1,chronaris_continuous_alignment,0.020000000000000004,0.043306123465299606,0.0008661224273964763,2435,active
17,leave_one_view_out__fold01,chronaris,11,1,chronaris_physical_consistency,0.010000000000000002,26.428552627563477,0.26428553462028503,5,active
17,leave_one_view_out__fold01,chronaris,11,1,chronaris_causal_direction,0.010000000000000002,0.09835594892501831,0.0009835594100877643,2435,active
17,leave_one_view_out__fold01,chronaris,12,1,chronaris_continuous_alignment,0.04000000000000001,0.029654640704393387,0.0011861856328323483,2278,active
17,leave_one_view_out__fold01,chronaris,12,1,chronaris_physical_consistency,0.020000000000000004,1.0059245824813843,0.02011849172413349,5,active
17,leave_one_view_out__fold01,chronaris,12,1,chronaris_causal_direction,0.020000000000000004,0.09838195145130157,0.0019676389638334513,2278,active
17,leave_one_view_out__fold01,chronaris,13,1,chronaris_continuous_alignment,0.06,0.018976271152496338,0.0011385761899873614,2386,active
17,leave_one_view_out__fold01,chronaris,13,1,chronaris_physical_consistency,0.03,0.12983806431293488,0.0038951418828219175,5,active
17,leave_one_view_out__fold01,chronaris,13,1,chronaris_causal_direction,0.03,0.09863811731338501,0.0029591433703899384,2386,active
17,leave_one_view_out__fold01,chronaris,14,1,chronaris_continuous_alignment,0.08000000000000002,0.011568388901650906,0.0009254710748791695,2322,active
17,leave_one_view_out__fold01,chronaris,14,1,chronaris_physical_consistency,0.04000000000000001,7117.08935546875,284.6835632324219,5,active
17,leave_one_view_out__fold01,chronaris,14,1,chronaris_causal_direction,0.04000000000000001,0.09795930981636047,0.003918372094631195,2322,active
17,leave_one_view_out__fold01,chronaris,15,1,chronaris_continuous_alignment,0.1,0.008419107645750046,0.0008419107762165368,2191,active
17,leave_one_view_out__fold01,chronaris,15,1,chronaris_physical_consistency,0.05,1.410657286643982,0.07053286582231522,5,active
17,leave_one_view_out__fold01,chronaris,15,1,chronaris_causal_direction,0.05,0.09878875315189362,0.004939437843859196,2191,active
17,leave_one_view_out__fold01,chronaris,16,1,chronaris_continuous_alignment,0.12,0.00721569312736392,0.000865883135702461,2312,active
17,leave_one_view_out__fold01,chronaris,16,1,chronaris_physical_consistency,0.06,0.3665750324726105,0.02199450135231018,5,active
17,leave_one_view_out__fold01,chronaris,16,1,chronaris_causal_direction,0.06,0.09898722916841507,0.005939233582466841,2312,active
17,leave_one_view_out__fold01,chronaris,17,1,chronaris_continuous_alignment,0.13999999999999999,0.00592909287661314,0.000830073026008904,2062,active
17,leave_one_view_out__fold01,chronaris,17,1,chronaris_physical_consistency,0.06999999999999999,4323.62841796875,302.65399169921875,5,active
17,leave_one_view_out__fold01,chronaris,17,1,chronaris_causal_direction,0.06999999999999999,0.09866619110107422,0.006906633265316486,2062,active
17,leave_one_view_out__fold01,chronaris,18,1,chronaris_continuous_alignment,0.16000000000000003,0.0064331600442528725,0.001029305625706911,2416,active
17,leave_one_view_out__fold01,chronaris,18,1,chronaris_physical_consistency,0.08000000000000002,234.19090270996094,18.735271453857422,5,active
17,leave_one_view_out__fold01,chronaris,18,1,chronaris_causal_direction,0.08000000000000002,0.09817584604024887,0.007854067720472813,2416,active
17,leave_one_view_out__fold01,chronaris,19,1,chronaris_continuous_alignment,0.18000000000000002,0.009393361397087574,0.0016908050747588277,2379,active
17,leave_one_view_out__fold01,chronaris,19,1,chronaris_physical_consistency,0.09000000000000001,3.474750518798828,0.31272757053375244,5,active
17,leave_one_view_out__fold01,chronaris,19,1,chronaris_causal_direction,0.09000000000000001,0.09827902913093567,0.008845113217830658,2379,active
17,leave_one_view_out__fold01,chronaris,20,1,chronaris_continuous_alignment,0.2,0.011320170946419239,0.0022640342358499765,1997,active
17,leave_one_view_out__fold01,chronaris,20,1,chronaris_physical_consistency,0.1,0.3412303626537323,0.03412303701043129,5,active
17,leave_one_view_out__fold01,chronaris,20,1,chronaris_causal_direction,0.1,0.09820787608623505,0.00982078816741705,1997,active
29,leave_one_view_out__fold01,chronaris,1,1,chronaris_continuous_alignment,0.0,0.045666903257369995,0.0,2388,scheduled_zero_or_unavailable
29,leave_one_view_out__fold01,chronaris,1,1,chronaris_physical_consistency,0.0,19.867290496826172,0.0,5,scheduled_zero_or_unavailable
29,leave_one_view_out__fold01,chronaris,1,1,chronaris_causal_direction,0.0,0.09322914481163025,0.0,2388,scheduled_zero_or_unavailable
29,leave_one_view_out__fold01,chronaris,2,1,chronaris_continuous_alignment,0.0,0.04658403992652893,0.0,2339,scheduled_zero_or_unavailable
29,leave_one_view_out__fold01,chronaris,2,1,chronaris_physical_consistency,0.0,25.94536781311035,0.0,5,scheduled_zero_or_unavailable
29,leave_one_view_out__fold01,chronaris,2,1,chronaris_causal_direction,0.0,0.09492944180965424,0.0,2339,scheduled_zero_or_unavailable
29,leave_one_view_out__fold01,chronaris,3,1,chronaris_continuous_alignment,0.0,0.04225693270564079,0.0,2286,scheduled_zero_or_unavailable
29,leave_one_view_out__fold01,chronaris,3,1,chronaris_physical_consistency,0.0,23.33058738708496,0.0,5,scheduled_zero_or_unavailable
29,leave_one_view_out__fold01,chronaris,3,1,chronaris_causal_direction,0.0,0.09482290595769882,0.0,2286,scheduled_zero_or_unavailable
29,leave_one_view_out__fold01,chronaris,4,1,chronaris_continuous_alignment,0.0,0.037035729736089706,0.0,2334,scheduled_zero_or_unavailable
29,leave_one_view_out__fold01,chronaris,4,1,chronaris_physical_consistency,0.0,2.377992630004883,0.0,5,scheduled_zero_or_unavailable
29,leave_one_view_out__fold01,chronaris,4,1,chronaris_causal_direction,0.0,0.09485253691673279,0.0,2334,scheduled_zero_or_unavailable
29,leave_one_view_out__fold01,chronaris,5,1,chronaris_continuous_alignment,0.0,0.03570006787776947,0.0,2239,scheduled_zero_or_unavailable
29,leave_one_view_out__fold01,chronaris,5,1,chronaris_physical_consistency,0.0,6.7843475341796875,0.0,5,scheduled_zero_or_unavailable
29,leave_one_view_out__fold01,chronaris,5,1,chronaris_causal_direction,0.0,0.09612315148115158,0.0,2239,scheduled_zero_or_unavailable
29,leave_one_view_out__fold01,chronaris,6,1,chronaris_continuous_alignment,0.0,0.03750234469771385,0.0,2164,scheduled_zero_or_unavailable
29,leave_one_view_out__fold01,chronaris,6,1,chronaris_physical_consistency,0.0,1379628.0,0.0,5,scheduled_zero_or_unavailable
29,leave_one_view_out__fold01,chronaris,6,1,chronaris_causal_direction,0.0,0.09802298247814178,0.0,2164,scheduled_zero_or_unavailable
29,leave_one_view_out__fold01,chronaris,7,1,chronaris_continuous_alignment,0.0,0.0374022051692009,0.0,2495,scheduled_zero_or_unavailable
29,leave_one_view_out__fold01,chronaris,7,1,chronaris_physical_consistency,0.0,47.130367279052734,0.0,5,scheduled_zero_or_unavailable
29,leave_one_view_out__fold01,chronaris,7,1,chronaris_causal_direction,0.0,0.09804999083280563,0.0,2495,scheduled_zero_or_unavailable
29,leave_one_view_out__fold01,chronaris,8,1,chronaris_continuous_alignment,0.0,0.03661936894059181,0.0,2238,scheduled_zero_or_unavailable
29,leave_one_view_out__fold01,chronaris,8,1,chronaris_physical_consistency,0.0,11.85818099975586,0.0,4,scheduled_zero_or_unavailable
29,leave_one_view_out__fold01,chronaris,8,1,chronaris_causal_direction,0.0,0.09840404242277145,0.0,2238,scheduled_zero_or_unavailable
29,leave_one_view_out__fold01,chronaris,9,1,chronaris_continuous_alignment,0.0,0.03662111237645149,0.0,2648,scheduled_zero_or_unavailable
29,leave_one_view_out__fold01,chronaris,9,1,chronaris_physical_consistency,0.0,2.270287036895752,0.0,5,scheduled_zero_or_unavailable
29,leave_one_view_out__fold01,chronaris,9,1,chronaris_causal_direction,0.0,0.09817471355199814,0.0,2648,scheduled_zero_or_unavailable
29,leave_one_view_out__fold01,chronaris,10,1,chronaris_continuous_alignment,0.0,0.0369836799800396,0.0,2254,scheduled_zero_or_unavailable
29,leave_one_view_out__fold01,chronaris,10,1,chronaris_physical_consistency,0.0,3.148319721221924,0.0,5,scheduled_zero_or_unavailable
29,leave_one_view_out__fold01,chronaris,10,1,chronaris_causal_direction,0.0,0.09918806701898575,0.0,2254,scheduled_zero_or_unavailable
29,leave_one_view_out__fold01,chronaris,11,1,chronaris_continuous_alignment,0.020000000000000004,0.03801514208316803,0.0007603028207086027,2484,active
29,leave_one_view_out__fold01,chronaris,11,1,chronaris_physical_consistency,0.010000000000000002,5648.92529296875,56.48925018310547,5,active
29,leave_one_view_out__fold01,chronaris,11,1,chronaris_causal_direction,0.010000000000000002,0.09796524047851562,0.0009796523954719305,2484,active
29,leave_one_view_out__fold01,chronaris,12,1,chronaris_continuous_alignment,0.04000000000000001,0.030839992687106133,0.0012335997307673097,2351,active
29,leave_one_view_out__fold01,chronaris,12,1,chronaris_physical_consistency,0.020000000000000004,0.7680954933166504,0.015361909754574299,5,active
29,leave_one_view_out__fold01,chronaris,12,1,chronaris_causal_direction,0.020000000000000004,0.0984499603509903,0.001968999160453677,2351,active
29,leave_one_view_out__fold01,chronaris,13,1,chronaris_continuous_alignment,0.06,0.018990471959114075,0.0011394283501431346,2146,active
29,leave_one_view_out__fold01,chronaris,13,1,chronaris_physical_consistency,0.03,2.9464218616485596,0.08839265257120132,5,active
29,leave_one_view_out__fold01,chronaris,13,1,chronaris_causal_direction,0.03,0.09866085648536682,0.002959825564175844,2146,active
29,leave_one_view_out__fold01,chronaris,14,1,chronaris_continuous_alignment,0.08000000000000002,0.00987877044826746,0.0007903015939518809,2526,active
29,leave_one_view_out__fold01,chronaris,14,1,chronaris_physical_consistency,0.04000000000000001,0.6580803394317627,0.026323212310671806,5,active
29,leave_one_view_out__fold01,chronaris,14,1,chronaris_causal_direction,0.04000000000000001,0.09863339364528656,0.003945335745811462,2526,active
29,leave_one_view_out__fold01,chronaris,15,1,chronaris_continuous_alignment,0.1,0.005024295765906572,0.0005024296115152538,2095,active
29,leave_one_view_out__fold01,chronaris,15,1,chronaris_physical_consistency,0.05,0.3294905722141266,0.0164745282381773,5,active
29,leave_one_view_out__fold01,chronaris,15,1,chronaris_causal_direction,0.05,0.09842103719711304,0.004921052139252424,2095,active
29,leave_one_view_out__fold01,chronaris,16,1,chronaris_continuous_alignment,0.12,0.0038590088952332735,0.0004630810581147671,2513,active
29,leave_one_view_out__fold01,chronaris,16,1,chronaris_physical_consistency,0.06,0.3500891327857971,0.02100534737110138,5,active
29,leave_one_view_out__fold01,chronaris,16,1,chronaris_causal_direction,0.06,0.09791916608810425,0.005875149741768837,2513,active
43,leave_one_view_out__fold01,chronaris,1,1,chronaris_continuous_alignment,0.0,0.14645004272460938,0.0,2376,scheduled_zero_or_unavailable
43,leave_one_view_out__fold01,chronaris,1,1,chronaris_physical_consistency,0.0,111.4611587524414,0.0,5,scheduled_zero_or_unavailable
43,leave_one_view_out__fold01,chronaris,1,1,chronaris_causal_direction,0.0,0.09552820026874542,0.0,2376,scheduled_zero_or_unavailable
43,leave_one_view_out__fold01,chronaris,2,1,chronaris_continuous_alignment,0.0,0.08014559745788574,0.0,2119,scheduled_zero_or_unavailable
43,leave_one_view_out__fold01,chronaris,2,1,chronaris_physical_consistency,0.0,291.9666442871094,0.0,5,scheduled_zero_or_unavailable
43,leave_one_view_out__fold01,chronaris,2,1,chronaris_causal_direction,0.0,0.09366626292467117,0.0,2119,scheduled_zero_or_unavailable
43,leave_one_view_out__fold01,chronaris,3,1,chronaris_continuous_alignment,0.0,0.09315304458141327,0.0,2446,scheduled_zero_or_unavailable
43,leave_one_view_out__fold01,chronaris,3,1,chronaris_physical_consistency,0.0,4.585805892944336,0.0,4,scheduled_zero_or_unavailable
43,leave_one_view_out__fold01,chronaris,3,1,chronaris_causal_direction,0.0,0.09739984571933746,0.0,2446,scheduled_zero_or_unavailable
43,leave_one_view_out__fold01,chronaris,4,1,chronaris_continuous_alignment,0.0,0.07105449587106705,0.0,2429,scheduled_zero_or_unavailable
43,leave_one_view_out__fold01,chronaris,4,1,chronaris_physical_consistency,0.0,1.5411957502365112,0.0,5,scheduled_zero_or_unavailable
43,leave_one_view_out__fold01,chronaris,4,1,chronaris_causal_direction,0.0,0.09624592959880829,0.0,2429,scheduled_zero_or_unavailable
43,leave_one_view_out__fold01,chronaris,5,1,chronaris_continuous_alignment,0.0,0.06271059066057205,0.0,2232,scheduled_zero_or_unavailable
43,leave_one_view_out__fold01,chronaris,5,1,chronaris_physical_consistency,0.0,179088.78125,0.0,5,scheduled_zero_or_unavailable
43,leave_one_view_out__fold01,chronaris,5,1,chronaris_causal_direction,0.0,0.09646494686603546,0.0,2232,scheduled_zero_or_unavailable
43,leave_one_view_out__fold01,chronaris,6,1,chronaris_continuous_alignment,0.0,0.053199172019958496,0.0,2434,scheduled_zero_or_unavailable
43,leave_one_view_out__fold01,chronaris,6,1,chronaris_physical_consistency,0.0,2.7562108039855957,0.0,5,scheduled_zero_or_unavailable
43,leave_one_view_out__fold01,chronaris,6,1,chronaris_causal_direction,0.0,0.0968305841088295,0.0,2434,scheduled_zero_or_unavailable
43,leave_one_view_out__fold01,chronaris,7,1,chronaris_continuous_alignment,0.0,0.046699535101652145,0.0,2223,scheduled_zero_or_unavailable
43,leave_one_view_out__fold01,chronaris,7,1,chronaris_physical_consistency,0.0,392.6673278808594,0.0,5,scheduled_zero_or_unavailable
43,leave_one_view_out__fold01,chronaris,7,1,chronaris_causal_direction,0.0,0.0969822034239769,0.0,2223,scheduled_zero_or_unavailable
43,leave_one_view_out__fold01,chronaris,8,1,chronaris_continuous_alignment,0.0,0.0452057346701622,0.0,2145,scheduled_zero_or_unavailable
43,leave_one_view_out__fold01,chronaris,8,1,chronaris_physical_consistency,0.0,29.290449142456055,0.0,5,scheduled_zero_or_unavailable
43,leave_one_view_out__fold01,chronaris,8,1,chronaris_causal_direction,0.0,0.09774523973464966,0.0,2145,scheduled_zero_or_unavailable
43,leave_one_view_out__fold01,chronaris,9,1,chronaris_continuous_alignment,0.0,0.04484415799379349,0.0,1988,scheduled_zero_or_unavailable
43,leave_one_view_out__fold01,chronaris,9,1,chronaris_physical_consistency,0.0,21.89381217956543,0.0,5,scheduled_zero_or_unavailable
43,leave_one_view_out__fold01,chronaris,9,1,chronaris_causal_direction,0.0,0.0973685011267662,0.0,1988,scheduled_zero_or_unavailable
43,leave_one_view_out__fold01,chronaris,10,1,chronaris_continuous_alignment,0.0,0.04389902949333191,0.0,2362,scheduled_zero_or_unavailable
43,leave_one_view_out__fold01,chronaris,10,1,chronaris_physical_consistency,0.0,2087.547607421875,0.0,5,scheduled_zero_or_unavailable
43,leave_one_view_out__fold01,chronaris,10,1,chronaris_causal_direction,0.0,0.09763748943805695,0.0,2362,scheduled_zero_or_unavailable
43,leave_one_view_out__fold01,chronaris,11,1,chronaris_continuous_alignment,0.020000000000000004,0.04422871023416519,0.0008845741976983845,2445,active
43,leave_one_view_out__fold01,chronaris,11,1,chronaris_physical_consistency,0.010000000000000002,11.144927978515625,0.11144927889108658,4,active
43,leave_one_view_out__fold01,chronaris,11,1,chronaris_causal_direction,0.010000000000000002,0.09667971730232239,0.0009667971753515303,2445,active
43,leave_one_view_out__fold01,chronaris,12,1,chronaris_continuous_alignment,0.04000000000000001,0.03024769388139248,0.0012099076993763447,2372,active
43,leave_one_view_out__fold01,chronaris,12,1,chronaris_physical_consistency,0.020000000000000004,2997.500732421875,59.95001220703125,5,active
43,leave_one_view_out__fold01,chronaris,12,1,chronaris_causal_direction,0.020000000000000004,0.09634558856487274,0.001926911761984229,2372,active
43,leave_one_view_out__fold01,chronaris,13,1,chronaris_continuous_alignment,0.06,0.02152462862432003,0.0012914777034893632,2507,active
43,leave_one_view_out__fold01,chronaris,13,1,chronaris_physical_consistency,0.03,1.4078906774520874,0.04223671928048134,5,active
43,leave_one_view_out__fold01,chronaris,13,1,chronaris_causal_direction,0.03,0.09662875533103943,0.002898862585425377,2507,active
43,leave_one_view_out__fold01,chronaris,14,1,chronaris_continuous_alignment,0.08000000000000002,0.012801031582057476,0.0010240825358778238,2191,active
43,leave_one_view_out__fold01,chronaris,14,1,chronaris_physical_consistency,0.04000000000000001,0.40181994438171387,0.016072796657681465,5,active
43,leave_one_view_out__fold01,chronaris,14,1,chronaris_causal_direction,0.04000000000000001,0.09676627069711685,0.0038706506602466106,2191,active
43,leave_one_view_out__fold01,chronaris,15,1,chronaris_continuous_alignment,0.1,0.00784544087946415,0.0007845440995879471,2464,active
43,leave_one_view_out__fold01,chronaris,15,1,chronaris_physical_consistency,0.05,0.4833931028842926,0.02416965551674366,5,active
43,leave_one_view_out__fold01,chronaris,15,1,chronaris_causal_direction,0.05,0.09643440693616867,0.0048217205330729485,2464,active
43,leave_one_view_out__fold01,chronaris,16,1,chronaris_continuous_alignment,0.12,0.006397624500095844,0.0007677149260416627,2338,active
43,leave_one_view_out__fold01,chronaris,16,1,chronaris_physical_consistency,0.06,4.062234401702881,0.24373406171798706,5,active
43,leave_one_view_out__fold01,chronaris,16,1,chronaris_causal_direction,0.06,0.09710898250341415,0.005826538894325495,2338,active
43,leave_one_view_out__fold01,chronaris,17,1,chronaris_continuous_alignment,0.13999999999999999,0.006594985723495483,0.000923298008274287,2162,active
43,leave_one_view_out__fold01,chronaris,17,1,chronaris_physical_consistency,0.06999999999999999,1.3947925567626953,0.09763547778129578,5,active
43,leave_one_view_out__fold01,chronaris,17,1,chronaris_causal_direction,0.06999999999999999,0.09792014956474304,0.006854410283267498,2162,active
43,leave_one_view_out__fold01,chronaris,18,1,chronaris_continuous_alignment,0.16000000000000003,0.007677868474274874,0.001228458946570754,2456,active
43,leave_one_view_out__fold01,chronaris,18,1,chronaris_physical_consistency,0.08000000000000002,17.32191276550293,1.3857530355453491,4,active
43,leave_one_view_out__fold01,chronaris,18,1,chronaris_causal_direction,0.08000000000000002,0.09678728133440018,0.007742982357740402,2456,active
17,leave_one_view_out__fold02,chronaris,1,1,chronaris_continuous_alignment,0.0,0.05331120267510414,0.0,2445,scheduled_zero_or_unavailable
17,leave_one_view_out__fold02,chronaris,1,1,chronaris_physical_consistency,0.0,1.0865281820297241,0.0,5,scheduled_zero_or_unavailable
17,leave_one_view_out__fold02,chronaris,1,1,chronaris_causal_direction,0.0,0.09425271302461624,0.0,2445,scheduled_zero_or_unavailable
17,leave_one_view_out__fold02,chronaris,2,1,chronaris_continuous_alignment,0.0,0.05375819280743599,0.0,2218,scheduled_zero_or_unavailable
17,leave_one_view_out__fold02,chronaris,2,1,chronaris_physical_consistency,0.0,40.575931549072266,0.0,5,scheduled_zero_or_unavailable
17,leave_one_view_out__fold02,chronaris,2,1,chronaris_causal_direction,0.0,0.09085574001073837,0.0,2218,scheduled_zero_or_unavailable
17,leave_one_view_out__fold02,chronaris,3,1,chronaris_continuous_alignment,0.0,0.04245775565505028,0.0,2216,scheduled_zero_or_unavailable
17,leave_one_view_out__fold02,chronaris,3,1,chronaris_physical_consistency,0.0,2.042112112045288,0.0,5,scheduled_zero_or_unavailable
17,leave_one_view_out__fold02,chronaris,3,1,chronaris_causal_direction,0.0,0.0985485315322876,0.0,2216,scheduled_zero_or_unavailable
17,leave_one_view_out__fold02,chronaris,4,1,chronaris_continuous_alignment,0.0,0.04019844904541969,0.0,2217,scheduled_zero_or_unavailable
17,leave_one_view_out__fold02,chronaris,4,1,chronaris_physical_consistency,0.0,0.4660053849220276,0.0,5,scheduled_zero_or_unavailable
17,leave_one_view_out__fold02,chronaris,4,1,chronaris_causal_direction,0.0,0.0984688252210617,0.0,2217,scheduled_zero_or_unavailable
17,leave_one_view_out__fold02,chronaris,5,1,chronaris_continuous_alignment,0.0,0.0400811992585659,0.0,2368,scheduled_zero_or_unavailable
17,leave_one_view_out__fold02,chronaris,5,1,chronaris_physical_consistency,0.0,1735.9100341796875,0.0,5,scheduled_zero_or_unavailable
17,leave_one_view_out__fold02,chronaris,5,1,chronaris_causal_direction,0.0,0.09898319095373154,0.0,2368,scheduled_zero_or_unavailable
17,leave_one_view_out__fold02,chronaris,6,1,chronaris_continuous_alignment,0.0,0.04174676164984703,0.0,2235,scheduled_zero_or_unavailable
17,leave_one_view_out__fold02,chronaris,6,1,chronaris_physical_consistency,0.0,2508.176513671875,0.0,5,scheduled_zero_or_unavailable
17,leave_one_view_out__fold02,chronaris,6,1,chronaris_causal_direction,0.0,0.09844519197940826,0.0,2235,scheduled_zero_or_unavailable
17,leave_one_view_out__fold02,chronaris,7,1,chronaris_continuous_alignment,0.0,0.04135683923959732,0.0,2262,scheduled_zero_or_unavailable
17,leave_one_view_out__fold02,chronaris,7,1,chronaris_physical_consistency,0.0,2.070246934890747,0.0,5,scheduled_zero_or_unavailable
17,leave_one_view_out__fold02,chronaris,7,1,chronaris_causal_direction,0.0,0.09887242317199707,0.0,2262,scheduled_zero_or_unavailable
17,leave_one_view_out__fold02,chronaris,8,1,chronaris_continuous_alignment,0.0,0.04056085646152496,0.0,2551,scheduled_zero_or_unavailable
17,leave_one_view_out__fold02,chronaris,8,1,chronaris_physical_consistency,0.0,12.30964183807373,0.0,5,scheduled_zero_or_unavailable
17,leave_one_view_out__fold02,chronaris,8,1,chronaris_causal_direction,0.0,0.09823523461818695,0.0,2551,scheduled_zero_or_unavailable
17,leave_one_view_out__fold02,chronaris,9,1,chronaris_continuous_alignment,0.0,0.04200686886906624,0.0,2313,scheduled_zero_or_unavailable
17,leave_one_view_out__fold02,chronaris,9,1,chronaris_physical_consistency,0.0,23.59076499938965,0.0,5,scheduled_zero_or_unavailable
17,leave_one_view_out__fold02,chronaris,9,1,chronaris_causal_direction,0.0,0.09821684658527374,0.0,2313,scheduled_zero_or_unavailable
17,leave_one_view_out__fold02,chronaris,10,1,chronaris_continuous_alignment,0.0,0.04119549319148064,0.0,2351,scheduled_zero_or_unavailable
17,leave_one_view_out__fold02,chronaris,10,1,chronaris_physical_consistency,0.0,19.3192081451416,0.0,5,scheduled_zero_or_unavailable
17,leave_one_view_out__fold02,chronaris,10,1,chronaris_causal_direction,0.0,0.09856950491666794,0.0,2351,scheduled_zero_or_unavailable
17,leave_one_view_out__fold02,chronaris,11,1,chronaris_continuous_alignment,0.020000000000000004,0.042193617671728134,0.0008438723161816597,2340,active
17,leave_one_view_out__fold02,chronaris,11,1,chronaris_physical_consistency,0.010000000000000002,3.0943381786346436,0.030943380668759346,5,active
17,leave_one_view_out__fold02,chronaris,11,1,chronaris_causal_direction,0.010000000000000002,0.09861354529857635,0.0009861354483291507,2340,active
17,leave_one_view_out__fold02,chronaris,12,1,chronaris_continuous_alignment,0.04000000000000001,0.02879032865166664,0.0011516130762174726,2383,active
17,leave_one_view_out__fold02,chronaris,12,1,chronaris_physical_consistency,0.020000000000000004,366.09295654296875,7.321858882904053,5,active
17,leave_one_view_out__fold02,chronaris,12,1,chronaris_causal_direction,0.020000000000000004,0.09796153008937836,0.0019592305179685354,2383,active
17,leave_one_view_out__fold02,chronaris,13,1,chronaris_continuous_alignment,0.06,0.02080768719315529,0.0012484611943364143,1850,active
17,leave_one_view_out__fold02,chronaris,13,1,chronaris_physical_consistency,0.03,0.264423668384552,0.007932709529995918,5,active
17,leave_one_view_out__fold02,chronaris,13,1,chronaris_causal_direction,0.03,0.09877721965312958,0.0029633166268467903,1850,active
17,leave_one_view_out__fold02,chronaris,14,1,chronaris_continuous_alignment,0.08000000000000002,0.013909510336816311,0.001112760859541595,2222,active
17,leave_one_view_out__fold02,chronaris,14,1,chronaris_physical_consistency,0.04000000000000001,1.096079707145691,0.043843187391757965,4,active
