split_id,outer_pool_id,main_selection,seed,method_name,fold_id,export_role,status,output_root,representation_path,manifest_path,representation_sha256,sample_ids,task_targets_opened,outer_test_opened
leave_one_view_out__fold01__candidate_339,leave_one_view_out__fold01,True,17,chronaris,leave_one_view_out__fold01__candidate_339,train,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_339/chronaris/leave_one_view_out__fold01__candidate_339/train,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_339/chronaris/leave_one_view_out__fold01__candidate_339/train/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_339/chronaris/leave_one_view_out__fold01__candidate_339/train/representation_manifest.json,ae14d8feb59863888ac712d4c5ac40a9ffe2afb9c8e94fbc6f2dc9097e47c850,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0005', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0006', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0007', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0008', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0009', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0010', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0011', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0012', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0013', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0024', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0025', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0026', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0027', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0028', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0029', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0031', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0032', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0033', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0035']",False,False
leave_one_view_out__fold01__candidate_339,leave_one_view_out__fold01,True,17,chronaris,leave_one_view_out__fold01__candidate_339,validation,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_339/chronaris/leave_one_view_out__fold01__candidate_339/validation,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_339/chronaris/leave_one_view_out__fold01__candidate_339/validation/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_339/chronaris/leave_one_view_out__fold01__candidate_339/validation/representation_manifest.json,bdda4e56a3f82186f1c8b29cd08ad77887a8a91cbaf20a426ad5be2daee6d8ca,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0027', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0028', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0029', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0030', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0031', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0032', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0005', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0006', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0007', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0008', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0009', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0010']",False,False
leave_one_view_out__fold01__candidate_353,leave_one_view_out__fold01,True,17,physiology_only,leave_one_view_out__fold01__candidate_353,train,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_353/physiology_only/leave_one_view_out__fold01__candidate_353/train,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_353/physiology_only/leave_one_view_out__fold01__candidate_353/train/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_353/physiology_only/leave_one_view_out__fold01__candidate_353/train/representation_manifest.json,3c0f358e39667f261023b59e1071f07b67d9e1d2f7333cc04b46f2a2387d9b79,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0005', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0006', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0007', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0008', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0009', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0010', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0011', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0012', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0013', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0014', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0015', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0026', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0027', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0028', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0029', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0031', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0032', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0033', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0035']",False,False
leave_one_view_out__fold01__candidate_353,leave_one_view_out__fold01,True,17,physiology_only,leave_one_view_out__fold01__candidate_353,validation,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_353/physiology_only/leave_one_view_out__fold01__candidate_353/validation,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_353/physiology_only/leave_one_view_out__fold01__candidate_353/validation/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_353/physiology_only/leave_one_view_out__fold01__candidate_353/validation/representation_manifest.json,722f68f461732de5bee3a4444a0b9f08aaf7c549374dc9db611d1b2da8799b66,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0029', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0030', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0031', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0032', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0033', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0007', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0008', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0009', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0010', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0012']",False,False
leave_one_view_out__fold01__candidate_353,leave_one_view_out__fold01,True,17,vehicle_only,leave_one_view_out__fold01__candidate_353,train,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_353/vehicle_only/leave_one_view_out__fold01__candidate_353/train,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_353/vehicle_only/leave_one_view_out__fold01__candidate_353/train/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_353/vehicle_only/leave_one_view_out__fold01__candidate_353/train/representation_manifest.json,588f57bc8c6649fc6e50c4b02873d037081d26c6d073cb0b925d71a05032d2de,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0005', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0006', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0007', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0008', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0009', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0010', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0011', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0012', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0013', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0014', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0015', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0026', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0027', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0028', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0029', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0031', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0032', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0033', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0035']",False,False
leave_one_view_out__fold01__candidate_353,leave_one_view_out__fold01,True,17,vehicle_only,leave_one_view_out__fold01__candidate_353,validation,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_353/vehicle_only/leave_one_view_out__fold01__candidate_353/validation,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_353/vehicle_only/leave_one_view_out__fold01__candidate_353/validation/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_353/vehicle_only/leave_one_view_out__fold01__candidate_353/validation/representation_manifest.json,506e7a1380789a2787a280a7f53ab1c1b4f6db20ef5931d1134d1ffc7a8e4004,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0029', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0030', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0031', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0032', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0033', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0007', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0008', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0009', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0010', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0012']",False,False
leave_one_view_out__fold01__candidate_353,leave_one_view_out__fold01,True,17,naive_time_sync,leave_one_view_out__fold01__candidate_353,train,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_353/naive_time_sync/leave_one_view_out__fold01__candidate_353/train,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_353/naive_time_sync/leave_one_view_out__fold01__candidate_353/train/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_353/naive_time_sync/leave_one_view_out__fold01__candidate_353/train/representation_manifest.json,938b926cefd76858bec938c798dadcf368680f12150945b040e079474ff62446,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0005', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0006', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0007', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0008', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0009', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0010', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0011', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0012', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0013', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0014', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0015', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0026', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0027', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0028', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0029', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0031', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0032', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0033', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0035']",False,False
leave_one_view_out__fold01__candidate_353,leave_one_view_out__fold01,True,17,naive_time_sync,leave_one_view_out__fold01__candidate_353,validation,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_353/naive_time_sync/leave_one_view_out__fold01__candidate_353/validation,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_353/naive_time_sync/leave_one_view_out__fold01__candidate_353/validation/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_353/naive_time_sync/leave_one_view_out__fold01__candidate_353/validation/representation_manifest.json,347aea7782c1e8171a8796ad7725c04cb5978c2147cd3946b30277e94c021d8c,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0029', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0030', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0031', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0032', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0033', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0007', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0008', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0009', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0010', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0012']",False,False
leave_one_view_out__fold01__candidate_353,leave_one_view_out__fold01,True,17,mult,leave_one_view_out__fold01__candidate_353,train,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_353/mult/leave_one_view_out__fold01__candidate_353/train,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_353/mult/leave_one_view_out__fold01__candidate_353/train/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_353/mult/leave_one_view_out__fold01__candidate_353/train/representation_manifest.json,28b0177c568fe622be3522a40da82680e63722191e204f086d6131b318085869,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0005', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0006', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0007', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0008', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0009', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0010', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0011', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0012', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0013', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0014', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0015', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0026', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0027', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0028', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0029', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0031', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0032', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0033', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0035']",False,False
leave_one_view_out__fold01__candidate_353,leave_one_view_out__fold01,True,17,mult,leave_one_view_out__fold01__candidate_353,validation,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_353/mult/leave_one_view_out__fold01__candidate_353/validation,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_353/mult/leave_one_view_out__fold01__candidate_353/validation/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_353/mult/leave_one_view_out__fold01__candidate_353/validation/representation_manifest.json,c1c30a3c51c6ca6ee4fa062ca82ba87907dbaf3c29d795db7b8cf14cdf5b4a72,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0029', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0030', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0031', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0032', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0033', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0007', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0008', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0009', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0010', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0012']",False,False
leave_one_view_out__fold01__candidate_353,leave_one_view_out__fold01,True,17,contiformer,leave_one_view_out__fold01__candidate_353,train,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_353/contiformer/leave_one_view_out__fold01__candidate_353/train,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_353/contiformer/leave_one_view_out__fold01__candidate_353/train/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_353/contiformer/leave_one_view_out__fold01__candidate_353/train/representation_manifest.json,09b1fdc1020575a1ee0f7ab2757ac626c5c751c63b792cc96be18828020a71f4,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0005', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0006', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0007', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0008', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0009', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0010', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0011', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0012', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0013', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0014', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0015', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0026', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0027', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0028', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0029', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0031', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0032', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0033', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0035']",False,False
leave_one_view_out__fold01__candidate_353,leave_one_view_out__fold01,True,17,contiformer,leave_one_view_out__fold01__candidate_353,validation,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_353/contiformer/leave_one_view_out__fold01__candidate_353/validation,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_353/contiformer/leave_one_view_out__fold01__candidate_353/validation/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_353/contiformer/leave_one_view_out__fold01__candidate_353/validation/representation_manifest.json,2d2887e844844bcbc8e8d1cd724fb9cf6487a26cdebced9e5b99209b03a6ae49,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0029', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0030', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0031', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0032', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0033', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0007', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0008', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0009', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0010', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0012']",False,False
leave_one_view_out__fold01__candidate_353,leave_one_view_out__fold01,True,17,chronaris,leave_one_view_out__fold01__candidate_353,train,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_353/chronaris/leave_one_view_out__fold01__candidate_353/train,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_353/chronaris/leave_one_view_out__fold01__candidate_353/train/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction-confirmation/representations/seed_17/leave_one_view_out__fold01__candidate_353/chronaris/leave_one_view_out__fold01__candidate_353/train/representation_manifest.json,4e18824d037eeef248ce65bb546aa83217dfac6d7a6458a7e5278fd095b40e9c,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0005', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0006', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0007', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0008', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0009', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0010', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0011', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0012', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0013', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0014', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0015', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0026', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0027', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0028', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0029', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0031', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0032', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0033', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0035']",False,False
