seed,method,epoch,train_loss,selection_loss,selection_role,improved,epochs_without_improvement,gradient_norm_before_clip,valid_query_count
17,mult,28,0.6845107674598694,0.7036360502243042,validation,True,0,0.27264758944511414,36864
17,mult,29,0.6744000911712646,0.6952997446060181,validation,True,0,0.2625531554222107,36864
17,mult,30,0.6629936099052429,0.6866725087165833,validation,True,0,0.2420555055141449,36864
17,mult,31,0.6544340252876282,0.6782352328300476,validation,True,0,0.21462823450565338,36864
17,mult,32,0.6428243517875671,0.6699053049087524,validation,True,0,0.21090081334114075,36864
17,mult,33,0.6350739598274231,0.661898136138916,validation,True,0,0.21023878455162048,36864
17,mult,34,0.6289224028587341,0.6545810103416443,validation,True,0,0.19838044047355652,36864
17,mult,35,0.6238229870796204,0.6486753821372986,validation,True,0,0.18719574809074402,36864
17,mult,36,0.615854799747467,0.6436535120010376,validation,True,0,0.18058840930461884,36864
17,mult,37,0.6111384630203247,0.6394315361976624,validation,True,0,0.18121612071990967,36864
17,mult,38,0.6061681509017944,0.6359912157058716,validation,True,0,0.171749547123909,36864
17,mult,39,0.5977663993835449,0.6327561736106873,validation,True,0,0.1710456758737564,36864
17,mult,40,0.5932246446609497,0.6296930313110352,validation,True,0,0.16639432311058044,36864
17,contiformer,1,1.7685720920562744,1.622453212738037,validation,True,0,2.199049234390259,36864
17,contiformer,2,1.6062225103378296,1.5419865846633911,validation,True,0,1.0744391679763794,36864
17,contiformer,3,1.5361639261245728,1.5064784288406372,validation,True,0,0.6943707466125488,36864
17,contiformer,4,1.502309799194336,1.4606765508651733,validation,True,0,1.0840930938720703,36864
17,contiformer,5,1.4523601531982422,1.4088226556777954,validation,True,0,1.0354520082473755,36864
17,contiformer,6,1.395896553993225,1.3632829189300537,validation,True,0,0.7864851951599121,36864
17,contiformer,7,1.345575213432312,1.3256633281707764,validation,True,0,0.6394645571708679,36864
17,contiformer,8,1.3011674880981445,1.291715383529663,validation,True,0,0.6657248139381409,36864
17,contiformer,9,1.2618646621704102,1.2571076154708862,validation,True,0,0.7377502918243408,36864
17,contiformer,10,1.2188012599945068,1.2193939685821533,validation,True,0,0.7885788083076477,36864
17,contiformer,11,1.1749885082244873,1.1797924041748047,validation,True,0,0.7635830640792847,36864
17,contiformer,12,1.1338988542556763,1.142402172088623,validation,True,0,0.6581855416297913,36864
17,contiformer,13,1.0945378541946411,1.110680341720581,validation,True,0,0.5536867380142212,36864
17,contiformer,14,1.0601511001586914,1.0843347311019897,validation,True,0,0.5478699207305908,36864
17,contiformer,15,1.0312410593032837,1.0617132186889648,validation,True,0,0.5971202254295349,36864
17,contiformer,16,1.0044701099395752,1.042372703552246,validation,True,0,0.5865738987922668,36864
17,contiformer,17,0.9756227135658264,1.0268620252609253,validation,True,0,0.5020349621772766,36864
17,contiformer,18,0.9491000771522522,1.0130529403686523,validation,True,0,0.46665632724761963,36864
17,contiformer,19,0.926467776298523,0.9967667460441589,validation,True,0,0.5101049542427063,36864
17,contiformer,20,0.9008964896202087,0.9769579768180847,validation,True,0,0.544148862361908,36864
17,contiformer,21,0.8812046647071838,0.9557106494903564,validation,True,0,0.5074429512023926,36864
17,contiformer,22,0.8563051819801331,0.9355376958847046,validation,True,0,0.4259665608406067,36864
17,contiformer,23,0.8389860391616821,0.9160100817680359,validation,True,0,0.4364514648914337,36864
17,contiformer,24,0.8165811896324158,0.8961628675460815,validation,True,0,0.45454680919647217,36864
17,contiformer,25,0.7983579635620117,0.8766424059867859,validation,True,0,0.40130671858787537,36864
17,contiformer,26,0.7782405018806458,0.8578970432281494,validation,True,0,0.3278610408306122,36864
17,contiformer,27,0.7598209381103516,0.8385903239250183,validation,True,0,0.36978480219841003,36864
17,contiformer,28,0.7429028749465942,0.817925214767456,validation,True,0,0.40781524777412415,36864
17,contiformer,29,0.7261096835136414,0.7978907227516174,validation,True,0,0.3673349916934967,36864
17,contiformer,30,0.7119549512863159,0.7800573706626892,validation,True,0,0.27958598732948303,36864
17,contiformer,31,0.6978119611740112,0.7641182541847229,validation,True,0,0.3122451901435852,36864
17,contiformer,32,0.6851953864097595,0.7498859763145447,validation,True,0,0.34680044651031494,36864
17,contiformer,33,0.6727704405784607,0.7379819750785828,validation,True,0,0.27102601528167725,36864
17,contiformer,34,0.6643137335777283,0.7277870178222656,validation,True,0,0.22108224034309387,36864
17,contiformer,35,0.649839460849762,0.7179655432701111,validation,True,0,0.28192073106765747,36864
17,contiformer,36,0.644821047782898,0.7079051733016968,validation,True,0,0.27801355719566345,36864
17,contiformer,37,0.6334739327430725,0.698864221572876,validation,True,0,0.21492257714271545,36864
17,contiformer,38,0.6307345032691956,0.691728949546814,validation,True,0,0.21775147318840027,36864
17,contiformer,39,0.6207759380340576,0.6857603192329407,validation,True,0,0.26597440242767334,36864
17,contiformer,40,0.614875078201294,0.6799229383468628,validation,True,0,0.25309890508651733,36864
17,chronaris,1,1.760331630706787,1.649686336517334,validation,True,0,1.5273513793945312,36864
17,chronaris,2,1.636481523513794,1.571839690208435,validation,True,0,0.8540974259376526,36864
17,chronaris,3,1.5693299770355225,1.517429232597351,validation,True,0,0.6625841856002808,36864
17,chronaris,4,1.521113395690918,1.4653675556182861,validation,True,0,0.7184746265411377,36864
17,chronaris,5,1.4735604524612427,1.413642406463623,validation,True,0,0.722693681716919,36864
17,chronaris,6,1.4233733415603638,1.3634549379348755,validation,True,0,0.6868283152580261,36864
17,chronaris,7,1.3732755184173584,1.3149657249450684,validation,True,0,0.6524189710617065,36864
17,chronaris,8,1.32389235496521,1.2678921222686768,validation,True,0,0.6358319520950317,36864
17,chronaris,9,1.2775607109069824,1.221840500831604,validation,True,0,0.635062038898468,36864
17,chronaris,10,1.2306500673294067,1.1762994527816772,validation,True,0,0.6465047001838684,36864
17,chronaris,11,1.1854804754257202,1.1310396194458008,validation,True,0,0.6536096334457397,36864
17,chronaris,12,1.14189875125885,1.0867385864257812,validation,True,0,0.6425108909606934,36864
17,chronaris,13,1.0946274995803833,1.044763207435608,validation,True,0,0.6113187670707703,36864
17,chronaris,14,1.0529004335403442,1.0062319040298462,validation,True,0,0.5656014680862427,36864
17,chronaris,15,1.0152387619018555,0.9712805151939392,validation,True,0,0.520822286605835,36864
17,chronaris,16,0.980682909488678,0.9392751455307007,validation,True,0,0.4870985746383667,36864
17,chronaris,17,0.9466426372528076,0.9098882079124451,validation,True,0,0.46146634221076965,36864
17,chronaris,18,0.9165462851524353,0.8832238912582397,validation,True,0,0.4262259602546692,36864
17,chronaris,19,0.8893829584121704,0.8599643707275391,validation,True,0,0.3862926661968231,36864
17,chronaris,20,0.8614590167999268,0.8400558233261108,validation,True,0,0.35292866826057434,36864
17,chronaris,21,0.8461024761199951,0.8229002356529236,validation,True,0,0.3523911237716675,36864
17,chronaris,22,0.825562059879303,0.8073633909225464,validation,True,0,0.3634161055088043,36864
17,chronaris,23,0.8143687844276428,0.793487012386322,validation,True,0,0.33025434613227844,36864
17,chronaris,24,0.797226071357727,0.7814907431602478,validation,True,0,0.2727280557155609,36864
17,chronaris,25,0.7843907475471497,0.7703927159309387,validation,True,0,0.2835536003112793,36864
17,chronaris,26,0.7714619636535645,0.7600905895233154,validation,True,0,0.2861153781414032,36864
17,chronaris,27,0.7588105201721191,0.7512880563735962,validation,True,0,0.25079625844955444,36864
17,chronaris,28,0.7514432072639465,0.7439879775047302,validation,True,0,0.22757527232170105,36864
17,chronaris,29,0.7394281625747681,0.7372686862945557,validation,True,0,0.24000337719917297,36864
17,chronaris,30,0.7312170267105103,0.7301174998283386,validation,True,0,0.243215411901474,36864
17,chronaris,31,0.7202434539794922,0.7230497002601624,validation,True,0,0.1995151787996292,36864
17,chronaris,32,0.7113474607467651,0.716320276260376,validation,True,0,0.1888411045074463,36864
17,chronaris,33,0.701943576335907,0.7100508809089661,validation,True,0,0.20685432851314545,36864
17,chronaris,34,0.6975542306900024,0.7047921419143677,validation,True,0,0.1921694129705429,36864
17,chronaris,35,0.6865549683570862,0.6999316215515137,validation,True,0,0.17319846153259277,36864
17,chronaris,36,0.6835741400718689,0.6947784423828125,validation,True,0,0.20949648320674896,36864
17,chronaris,37,0.6737792491912842,0.6903010606765747,validation,True,0,0.17711779475212097,36864
17,chronaris,38,0.6695370078086853,0.6866242289543152,validation,True,0,0.15550248324871063,36864
17,chronaris,39,0.66526198387146,0.6826392412185669,validation,True,0,0.17098399996757507,36864
17,chronaris,40,0.6586443185806274,0.6774992942810059,validation,True,0,0.1637948900461197,36864
29,physiology_only,1,1.7267245054244995,1.6532831192016602,validation,True,0,1.9591832160949707,36864
29,physiology_only,2,1.6191685199737549,1.576444387435913,validation,True,0,1.1056956052780151,36864
29,physiology_only,3,1.559712290763855,1.5290935039520264,validation,True,0,1.0286755561828613,36864
29,physiology_only,4,1.5135188102722168,1.5202842950820923,validation,True,0,0.6708593964576721,36864
29,physiology_only,5,1.4923889636993408,1.5311086177825928,validation,False,1,0.4738856554031372,36864
29,physiology_only,6,1.484976887702942,1.5356457233428955,validation,False,2,0.5837019681930542,36864
29,physiology_only,7,1.480017900466919,1.5293622016906738,validation,False,3,0.6000973582267761,36864
29,physiology_only,8,1.472398281097412,1.5249441862106323,validation,False,4,0.40594130754470825,36864
29,physiology_only,9,1.4680262804031372,1.5254569053649902,validation,False,5,0.38749057054519653,36864
29,physiology_only,10,1.4632588624954224,1.5282745361328125,validation,False,6,0.4282458424568176,36864
29,vehicle_only,1,1.7119489908218384,1.6173622608184814,validation,True,0,0.7946415543556213,36864
29,vehicle_only,2,1.6317249536514282,1.5548672676086426,validation,True,0,0.5974462032318115,36864
29,vehicle_only,3,1.5685901641845703,1.5032273530960083,validation,True,0,0.4853280186653137,36864
29,vehicle_only,4,1.518888235092163,1.4573508501052856,validation,True,0,0.43949851393699646,36864
29,vehicle_only,5,1.4726048707962036,1.4139455556869507,validation,True,0,0.43951615691185,36864
29,vehicle_only,6,1.43105947971344,1.3713884353637695,validation,True,0,0.4567238986492157,36864
29,vehicle_only,7,1.3907597064971924,1.3290824890136719,validation,True,0,0.4753429889678955,36864
29,vehicle_only,8,1.348846435546875,1.2871253490447998,validation,True,0,0.4876740574836731,36864
29,vehicle_only,9,1.3092048168182373,1.2458789348602295,validation,True,0,0.4942212998867035,36864
29,vehicle_only,10,1.2681739330291748,1.2058579921722412,validation,True,0,0.4921383261680603,36864
29,vehicle_only,11,1.231065034866333,1.1676076650619507,validation,True,0,0.4883285164833069,36864
29,vehicle_only,12,1.1916865110397339,1.131886601448059,validation,True,0,0.47279247641563416,36864
29,vehicle_only,13,1.1567718982696533,1.0993659496307373,validation,True,0,0.44355127215385437,36864
29,vehicle_only,14,1.1235350370407104,1.0701295137405396,validation,True,0,0.413595974445343,36864
29,vehicle_only,15,1.0909937620162964,1.0435272455215454,validation,True,0,0.39966821670532227,36864
29,vehicle_only,16,1.0610876083374023,1.0186529159545898,validation,True,0,0.4009079337120056,36864
29,vehicle_only,17,1.0328760147094727,0.9948933124542236,validation,True,0,0.4065759479999542,36864
29,vehicle_only,18,1.0058159828186035,0.9723231792449951,validation,True,0,0.40292900800704956,36864
29,vehicle_only,19,0.9791909456253052,0.9511236548423767,validation,True,0,0.38257670402526855,36864
29,vehicle_only,20,0.9537255167961121,0.9314644932746887,validation,True,0,0.3549371063709259,36864
29,vehicle_only,21,0.930399477481842,0.9135617613792419,validation,True,0,0.3348051905632019,36864
29,vehicle_only,22,0.9047632217407227,0.896915078163147,validation,True,0,0.32541623711586,36864
29,vehicle_only,23,0.8853405117988586,0.8809128999710083,validation,True,0,0.324076771736145,36864
29,vehicle_only,24,0.8623476028442383,0.8651753664016724,validation,True,0,0.3235960900783539,36864
29,vehicle_only,25,0.8465206623077393,0.8500670790672302,validation,True,0,0.3004845976829529,36864
29,vehicle_only,26,0.8285775780677795,0.8361288905143738,validation,True,0,0.2819598615169525,36864
29,vehicle_only,27,0.8094650506973267,0.8233057856559753,validation,True,0,0.26796582341194153,36864
29,vehicle_only,28,0.7931019067764282,0.8113614916801453,validation,True,0,0.2721242606639862,36864
29,vehicle_only,29,0.7797808647155762,0.8001592755317688,validation,True,0,0.2774903178215027,36864
29,vehicle_only,30,0.7670939564704895,0.7895500659942627,validation,True,0,0.2691758871078491,36864
29,vehicle_only,31,0.752681314945221,0.7793444395065308,validation,True,0,0.23559331893920898,36864
29,vehicle_only,32,0.7408912181854248,0.769262433052063,validation,True,0,0.21172849833965302,36864
29,vehicle_only,33,0.7265477776527405,0.7590551376342773,validation,True,0,0.2035135179758072,36864
29,vehicle_only,34,0.7123865485191345,0.7491864562034607,validation,True,0,0.1937643438577652,36864
29,vehicle_only,35,0.7077717185020447,0.7398433685302734,validation,True,0,0.1891188770532608,36864
29,vehicle_only,36,0.6982976794242859,0.731628954410553,validation,True,0,0.17916037142276764,36864
29,vehicle_only,37,0.6844586730003357,0.7234910130500793,validation,True,0,0.1713012456893921,36864
29,vehicle_only,38,0.6775693297386169,0.7155802845954895,validation,True,0,0.16306541860103607,36864
29,vehicle_only,39,0.6688600778579712,0.7079129219055176,validation,True,0,0.15833117067813873,36864
29,vehicle_only,40,0.6616945862770081,0.7006425857543945,validation,True,0,0.16028685867786407,36864
29,naive_time_sync,1,2.766685724258423,2.502418279647827,validation,True,0,9.525226593017578,36864
29,naive_time_sync,2,2.322089672088623,2.14742112159729,validation,True,0,7.414958953857422,36864
29,naive_time_sync,3,2.0211544036865234,1.8982138633728027,validation,True,0,6.370289325714111,36864
29,naive_time_sync,4,1.8052047491073608,1.6839162111282349,validation,True,0,5.89615535736084,36864
29,naive_time_sync,5,1.6211936473846436,1.4974560737609863,validation,True,0,5.068798065185547,36864
29,naive_time_sync,6,1.4680471420288086,1.358950138092041,validation,True,0,3.8104465007781982,36864
29,naive_time_sync,7,1.3496226072311401,1.2740204334259033,validation,True,0,2.469576358795166,36864
29,naive_time_sync,8,1.2758963108062744,1.2149947881698608,validation,True,0,1.9482505321502686,36864
29,naive_time_sync,9,1.219114899635315,1.157949686050415,validation,True,0,2.072533369064331,36864
29,naive_time_sync,10,1.1638221740722656,1.0971101522445679,validation,True,0,1.9636930227279663,36864
29,naive_time_sync,11,1.1026489734649658,1.0362294912338257,validation,True,0,1.6276694536209106,36864
29,naive_time_sync,12,1.0491492748260498,0.9806549549102783,validation,True,0,1.3035985231399536,36864
29,naive_time_sync,13,1.0075137615203857,0.9364461302757263,validation,True,0,1.091002106666565,36864
29,naive_time_sync,14,0.9704851508140564,0.8998693227767944,validation,True,0,1.1178306341171265,36864
29,naive_time_sync,15,0.938129186630249,0.8646880388259888,validation,True,0,1.2753688097000122,36864
29,naive_time_sync,16,0.9011365175247192,0.834094226360321,validation,True,0,1.091917634010315,36864
29,naive_time_sync,17,0.869430661201477,0.809960663318634,validation,True,0,0.9094759225845337,36864
29,naive_time_sync,18,0.8413830399513245,0.7892518043518066,validation,True,0,0.8090679049491882,36864
29,naive_time_sync,19,0.8140736222267151,0.7704976201057434,validation,True,0,0.7092442512512207,36864
29,naive_time_sync,20,0.790042519569397,0.7512315511703491,validation,True,0,0.7366523146629333,36864
29,naive_time_sync,21,0.7708771824836731,0.7327410578727722,validation,True,0,0.7832649350166321,36864
29,naive_time_sync,22,0.7514666318893433,0.7169681191444397,validation,True,0,0.5446200370788574,36864
29,naive_time_sync,23,0.7296621203422546,0.7016185522079468,validation,True,0,0.6289794445037842,36864
29,naive_time_sync,24,0.7130091190338135,0.6881614923477173,validation,True,0,0.6149330735206604,36864
29,naive_time_sync,25,0.7004713416099548,0.6793719530105591,validation,True,0,0.5342487096786499,36864
29,naive_time_sync,26,0.686886191368103,0.6729062795639038,validation,True,0,0.5877910852432251,36864
29,naive_time_sync,27,0.6709887385368347,0.6677325367927551,validation,True,0,0.3918082118034363,36864
29,naive_time_sync,28,0.6616455316543579,0.6610204577445984,validation,True,0,0.4619857966899872,36864
29,naive_time_sync,29,0.6521156430244446,0.6548252105712891,validation,True,0,0.48721766471862793,36864
29,naive_time_sync,30,0.6371020078659058,0.6494331955909729,validation,True,0,0.3455950617790222,36864
29,naive_time_sync,31,0.6357776522636414,0.6410472989082336,validation,True,0,0.45857346057891846,36864
29,naive_time_sync,32,0.6228899955749512,0.6332797408103943,validation,True,0,0.3066174387931824,36864
29,naive_time_sync,33,0.6149128675460815,0.6262422800064087,validation,True,0,0.3431248366832733,36864
29,naive_time_sync,34,0.609639048576355,0.6214803457260132,validation,True,0,0.3699384331703186,36864
29,naive_time_sync,35,0.6046284437179565,0.6190775632858276,validation,True,0,0.3013322651386261,36864
29,naive_time_sync,36,0.6013653874397278,0.614922046661377,validation,True,0,0.37869253754615784,36864
